id,data,consumo,potencia,tempo_ligado
2,2023-04-27,8.29,2037.27,2 horas 39 minutos
2,2023-04-28,13.54,2845.57,2 horas 14 minutos
2,2023-04-29,6.03,3177.26,1 horas 0 minutos
2,2023-04-30,14.77,2015.78,3 horas 39 minutos
2,2023-05-01,9.58,3937.3,4 horas 29 minutos
2,2023-05-02,12.84,2374.83,1 horas 50 minutos
2,2023-05-03,10.63,2919.32,1 horas 52 minutos
2,2023-05-04,6.0,3605.65,2 horas 40 minutos
2,2023-05-05,8.16,3401.67,3 horas 55 minutos
2,2023-05-06,13.79,3949.35,1 horas 1 minutos
2,2023-05-07,5.01,2513.23,4 horas 8 minutos
2,2023-05-08,9.65,2463.55,3 horas 20 minutos
2,2023-05-09,11.21,3108.62,2 horas 30 minutos
2,2023-05-10,14.9,2241.62,4 horas 24 minutos
2,2023-05-11,9.95,2607.32,3 horas 22 minutos
2,2023-05-12,6.92,2926.26,3 horas 38 minutos
2,2023-05-13,10.3,2495.47,2 horas 28 minutos
2,2023-05-14,14.13,3798.25,3 horas 7 minutos
2,2023-05-15,11.04,2278.8,2 horas 7 minutos
2,2023-05-16,8.86,3035.64,1 horas 40 minutos
2,2023-05-17,7.36,2002.32,4 horas 0 minutos
2,2023-05-18,7.4,2547.45,3 horas 57 minutos
2,2023-05-19,12.71,3964.97,1 horas 47 minutos
2,2023-05-20,13.21,2124.67,1 horas 30 minutos
2,2023-05-21,14.0,3049.29,3 horas 57 minutos
2,2023-05-22,5.06,2501.54,1 horas 35 minutos
2,2023-05-23,7.17,2425.93,4 horas 55 minutos
2,2023-05-24,13.31,3778.0,2 horas 7 minutos
2,2023-05-25,14.26,3010.21,3 horas 52 minutos
2,2023-05-26,12.03,3268.05,3 horas 35 minutos
2,2023-05-27,8.16,2808.5,4 horas 58 minutos
2,2023-05-28,12.85,3103.07,4 horas 13 minutos
2,2023-05-29,7.87,3912.95,2 horas 44 minutos
2,2023-05-30,9.68,2389.21,1 horas 40 minutos
2,2023-05-31,14.06,3247.53,3 horas 21 minutos
2,2023-06-01,9.29,2858.74,3 horas 1 minutos
2,2023-06-02,14.69,3341.71,3 horas 29 minutos
2,2023-06-03,8.93,3295.65,1 horas 31 minutos
2,2023-06-04,9.93,3962.07,4 horas 42 minutos
2,2023-06-05,9.71,3292.97,1 horas 2 minutos
2,2023-06-06,6.5,2728.14,3 horas 50 minutos
2,2023-06-07,6.09,2406.24,1 horas 18 minutos
2,2023-06-08,7.76,2389.37,2 horas 51 minutos
2,2023-06-09,8.35,3608.09,4 horas 35 minutos
2,2023-06-10,10.6,2023.44,4 horas 30 minutos
2,2023-06-11,9.03,2033.62,2 horas 46 minutos
2,2023-06-12,7.7,3840.25,3 horas 32 minutos
2,2023-06-13,6.22,2454.85,3 horas 41 minutos
2,2023-06-14,14.14,3627.78,3 horas 44 minutos
2,2023-06-15,11.14,3370.37,4 horas 29 minutos
2,2023-06-16,7.22,3518.36,1 horas 29 minutos
2,2023-06-17,14.22,3670.71,4 horas 30 minutos
2,2023-06-18,14.81,3722.56,4 horas 48 minutos
2,2023-06-19,5.96,3724.09,4 horas 2 minutos
2,2023-06-20,8.27,2172.63,1 horas 38 minutos
2,2023-06-21,10.69,2935.46,4 horas 32 minutos
2,2023-06-22,9.6,3577.78,3 horas 21 minutos
2,2023-06-23,11.46,2575.65,3 horas 37 minutos
2,2023-06-24,9.94,2835.07,2 horas 21 minutos
2,2023-06-25,11.98,2897.04,1 horas 8 minutos
2,2023-06-26,12.38,2638.63,3 horas 8 minutos
2,2023-06-27,14.84,3666.54,4 horas 33 minutos
2,2023-06-28,12.2,3854.38,1 horas 6 minutos
2,2023-06-29,9.37,2832.16,3 horas 52 minutos
2,2023-06-30,8.44,3705.65,1 horas 29 minutos
2,2023-07-01,14.49,3564.93,4 horas 58 minutos
2,2023-07-02,9.29,2294.54,1 horas 1 minutos
2,2023-07-03,8.39,3290.57,1 horas 26 minutos
2,2023-07-04,12.07,3591.33,3 horas 37 minutos
2,2023-07-05,14.91,3216.14,4 horas 53 minutos
2,2023-07-06,8.9,2083.61,3 horas 20 minutos
2,2023-07-07,6.1,3296.89,1 horas 16 minutos
2,2023-07-08,10.5,2571.73,4 horas 28 minutos
2,2023-07-09,6.58,2096.19,1 horas 25 minutos
2,2023-07-10,9.59,2029.88,4 horas 11 minutos
2,2023-07-11,8.36,3647.16,4 horas 27 minutos
2,2023-07-12,11.63,3317.54,3 horas 43 minutos
2,2023-07-13,10.6,3565.62,4 horas 14 minutos
2,2023-07-14,6.37,3370.4,2 horas 13 minutos
2,2023-07-15,5.02,3426.19,3 horas 54 minutos
2,2023-07-16,11.05,2990.04,2 horas 8 minutos
2,2023-07-17,13.31,3100.49,3 horas 35 minutos
2,2023-07-18,13.39,2808.06,4 horas 37 minutos
2,2023-07-19,10.75,2344.87,4 horas 51 minutos
2,2023-07-20,5.58,3974.7,3 horas 11 minutos
2,2023-07-21,11.73,2771.95,2 horas 50 minutos
2,2023-07-22,11.88,2167.68,4 horas 21 minutos
2,2023-07-23,7.65,2907.05,1 horas 21 minutos
2,2023-07-24,10.99,3736.95,3 horas 29 minutos
2,2023-07-25,12.32,2877.56,4 horas 42 minutos
2,2023-07-26,6.32,3303.09,2 horas 38 minutos
2,2023-07-27,14.62,3015.8,1 horas 46 minutos
2,2023-07-28,11.14,3715.99,3 horas 27 minutos
2,2023-07-29,13.86,3501.53,2 horas 15 minutos
2,2023-07-30,11.09,3373.97,3 horas 17 minutos
2,2023-07-31,7.12,3390.97,3 horas 35 minutos
2,2023-08-01,9.77,3808.41,3 horas 50 minutos
2,2023-08-02,6.54,3013.25,2 horas 13 minutos
2,2023-08-03,12.06,3556.14,3 horas 7 minutos
2,2023-08-04,14.35,2674.18,1 horas 55 minutos
2,2023-08-05,9.42,2512.31,4 horas 53 minutos
2,2023-08-06,11.05,2046.14,2 horas 15 minutos
2,2023-08-07,8.84,2722.09,4 horas 34 minutos
2,2023-08-08,5.65,2269.78,3 horas 54 minutos
2,2023-08-09,13.68,3581.67,3 horas 57 minutos
2,2023-08-10,5.56,3430.23,2 horas 0 minutos
2,2023-08-11,13.11,3831.11,4 horas 56 minutos
2,2023-08-12,10.93,2017.86,2 horas 16 minutos
2,2023-08-13,11.53,2310.15,1 horas 13 minutos
2,2023-08-14,14.42,2984.36,1 horas 28 minutos
2,2023-08-15,6.32,3113.15,1 horas 23 minutos
2,2023-08-16,8.84,3711.8,3 horas 4 minutos
2,2023-08-17,5.86,3265.03,1 horas 24 minutos
2,2023-08-18,10.23,2436.78,2 horas 17 minutos
2,2023-08-19,8.26,3122.36,1 horas 20 minutos
2,2023-08-20,7.33,2125.84,3 horas 58 minutos
2,2023-08-21,7.88,3935.12,2 horas 28 minutos
2,2023-08-22,7.68,3986.96,4 horas 13 minutos
2,2023-08-23,8.94,3374.67,1 horas 53 minutos
2,2023-08-24,13.82,2155.36,2 horas 4 minutos
2,2023-08-25,7.33,2163.52,2 horas 15 minutos
2,2023-08-26,6.78,2389.25,1 horas 30 minutos
2,2023-08-27,13.89,3466.49,1 horas 57 minutos
2,2023-08-28,9.16,2462.13,1 horas 41 minutos
2,2023-08-29,14.76,3245.96,4 horas 11 minutos
2,2023-08-30,5.84,3948.46,3 horas 47 minutos
2,2023-08-31,7.64,3246.05,4 horas 30 minutos
2,2023-09-01,14.23,2130.72,4 horas 39 minutos
2,2023-09-02,8.47,3457.8,2 horas 50 minutos
2,2023-09-03,7.57,2700.52,3 horas 54 minutos
2,2023-09-04,8.46,2741.69,1 horas 26 minutos
2,2023-09-05,9.29,2926.71,2 horas 37 minutos
2,2023-09-06,9.35,3559.66,3 horas 56 minutos
2,2023-09-07,14.57,2210.13,2 horas 58 minutos
2,2023-09-08,13.38,3859.79,1 horas 42 minutos
2,2023-09-09,9.58,2700.01,1 horas 13 minutos
2,2023-09-10,7.17,3543.96,3 horas 47 minutos
2,2023-09-11,6.83,3975.41,4 horas 54 minutos
2,2023-09-12,6.16,2380.85,2 horas 36 minutos
2,2023-09-13,5.8,2730.89,3 horas 2 minutos
2,2023-09-14,14.0,2382.31,4 horas 49 minutos
2,2023-09-15,6.81,3351.89,3 horas 45 minutos
2,2023-09-16,7.56,2760.31,2 horas 56 minutos
2,2023-09-17,10.69,2317.06,4 horas 14 minutos
2,2023-09-18,13.0,3778.85,4 horas 38 minutos
2,2023-09-19,9.29,2520.76,3 horas 37 minutos
2,2023-09-20,6.75,2265.94,1 horas 29 minutos
2,2023-09-21,10.25,3643.82,3 horas 48 minutos
2,2023-09-22,8.1,2276.24,3 horas 0 minutos
2,2023-09-23,8.27,3785.4,4 horas 56 minutos
2,2023-09-24,7.2,3349.44,2 horas 42 minutos
2,2023-09-25,8.76,2430.69,1 horas 6 minutos
2,2023-09-26,5.87,2528.71,1 horas 9 minutos
2,2023-09-27,14.59,2785.75,3 horas 6 minutos
2,2023-09-28,14.97,3962.12,4 horas 15 minutos
2,2023-09-29,13.29,3282.18,2 horas 8 minutos
2,2023-09-30,14.86,2218.19,3 horas 10 minutos
2,2023-10-01,13.66,3068.64,4 horas 56 minutos
2,2023-10-02,8.21,2986.23,3 horas 6 minutos
2,2023-10-03,12.19,3936.17,4 horas 38 minutos
2,2023-10-04,11.49,2431.06,1 horas 32 minutos
2,2023-10-05,12.28,2655.21,1 horas 51 minutos
2,2023-10-06,13.04,2920.15,3 horas 31 minutos
2,2023-10-07,11.95,3500.35,2 horas 8 minutos
2,2023-10-08,5.02,2308.32,3 horas 48 minutos
2,2023-10-09,11.06,3459.37,4 horas 2 minutos
2,2023-10-10,13.17,3170.21,1 horas 7 minutos
2,2023-10-11,12.01,3469.25,2 horas 4 minutos
2,2023-10-12,6.05,3315.78,2 horas 29 minutos
2,2023-10-13,12.41,3234.7,2 horas 34 minutos
2,2023-10-14,8.72,3562.5,4 horas 49 minutos
2,2023-10-15,12.15,2764.89,4 horas 41 minutos
2,2023-10-16,11.52,3929.98,2 horas 12 minutos
2,2023-10-17,12.9,2131.78,3 horas 52 minutos
2,2023-10-18,7.66,3796.34,1 horas 57 minutos
2,2023-10-19,12.4,2549.14,2 horas 19 minutos
2,2023-10-20,9.8,2179.71,3 horas 13 minutos
2,2023-10-21,14.95,3717.81,2 horas 51 minutos
2,2023-10-22,6.02,3873.67,3 horas 5 minutos
2,2023-10-23,13.74,2423.21,4 horas 41 minutos
2,2023-10-24,11.95,2021.08,1 horas 6 minutos
2,2023-10-25,5.35,2464.17,2 horas 1 minutos
2,2023-10-26,9.76,2690.07,1 horas 6 minutos
2,2023-10-27,6.68,3526.93,3 horas 27 minutos
2,2023-10-28,9.91,3359.59,3 horas 26 minutos
2,2023-10-29,12.24,2139.67,2 horas 16 minutos
2,2023-10-30,9.7,3668.16,1 horas 8 minutos
2,2023-10-31,11.0,2831.81,4 horas 7 minutos
2,2023-11-01,5.02,2955.06,1 horas 36 minutos
2,2023-11-02,10.69,2714.29,2 horas 42 minutos
2,2023-11-03,13.01,3424.35,4 horas 18 minutos
2,2023-11-04,13.13,2180.96,1 horas 43 minutos
2,2023-11-05,14.21,3101.28,2 horas 18 minutos
2,2023-11-06,7.12,2170.15,4 horas 46 minutos
2,2023-11-07,7.88,3537.7,2 horas 55 minutos
2,2023-11-08,14.35,3342.39,4 horas 45 minutos
2,2023-11-09,7.62,2967.21,2 horas 43 minutos
2,2023-11-10,9.07,2727.73,4 horas 28 minutos
2,2023-11-11,11.36,3685.28,4 horas 52 minutos
2,2023-11-12,7.71,3675.66,2 horas 24 minutos
2,2023-11-13,8.06,3009.21,2 horas 1 minutos
2,2023-11-14,7.62,3581.44,1 horas 36 minutos
2,2023-11-15,8.84,3109.95,4 horas 46 minutos
2,2023-11-16,9.83,2564.76,4 horas 59 minutos
2,2023-11-17,10.2,3273.33,1 horas 54 minutos
2,2023-11-18,8.95,2471.12,2 horas 22 minutos
2,2023-11-19,11.8,3513.87,3 horas 44 minutos
2,2023-11-20,11.45,2673.38,3 horas 14 minutos
2,2023-11-21,9.14,2117.4,4 horas 36 minutos
2,2023-11-22,7.98,3799.07,1 horas 31 minutos
2,2023-11-23,6.76,3730.6,1 horas 22 minutos
2,2023-11-24,5.43,3763.97,4 horas 24 minutos
2,2023-11-25,9.16,2723.33,2 horas 51 minutos
2,2023-11-26,5.41,3486.05,1 horas 59 minutos
2,2023-11-27,6.65,3795.45,4 horas 21 minutos
2,2023-11-28,6.13,2873.13,1 horas 37 minutos
2,2023-11-29,8.31,2980.72,1 horas 28 minutos
2,2023-11-30,9.51,3927.66,3 horas 5 minutos
2,2023-12-01,9.57,2768.08,3 horas 22 minutos
2,2023-12-02,9.76,3752.83,1 horas 48 minutos
2,2023-12-03,13.07,2940.51,2 horas 58 minutos
2,2023-12-04,13.07,2662.81,4 horas 27 minutos
2,2023-12-05,6.82,2775.11,2 horas 46 minutos
2,2023-12-06,6.39,3352.47,1 horas 52 minutos
2,2023-12-07,9.07,3886.47,1 horas 16 minutos
2,2023-12-08,12.28,2523.31,3 horas 11 minutos
2,2023-12-09,9.79,3982.85,1 horas 7 minutos
2,2023-12-10,7.2,2282.78,3 horas 27 minutos
2,2023-12-11,9.4,3809.77,3 horas 37 minutos
2,2023-12-12,12.66,3216.56,2 horas 0 minutos
2,2023-12-13,14.41,2315.12,1 horas 8 minutos
2,2023-12-14,7.83,2281.8,4 horas 29 minutos
2,2023-12-15,5.42,3317.39,2 horas 25 minutos
2,2023-12-16,13.74,3470.51,3 horas 1 minutos
2,2023-12-17,10.21,2103.93,4 horas 2 minutos
2,2023-12-18,14.19,3185.2,2 horas 12 minutos
2,2023-12-19,8.43,2402.92,3 horas 22 minutos
2,2023-12-20,13.93,2287.34,3 horas 19 minutos
2,2023-12-21,6.67,2460.69,1 horas 25 minutos
2,2023-12-22,13.84,3499.9,3 horas 48 minutos
2,2023-12-23,8.97,2410.69,2 horas 25 minutos
2,2023-12-24,10.54,2448.26,2 horas 28 minutos
2,2023-12-25,10.81,2454.09,4 horas 14 minutos
2,2023-12-26,5.86,2144.88,3 horas 49 minutos
2,2023-12-27,5.14,3571.07,3 horas 14 minutos
2,2023-12-28,6.73,3465.79,2 horas 23 minutos
2,2023-12-29,6.16,3685.87,1 horas 41 minutos
2,2023-12-30,13.77,2023.98,3 horas 47 minutos
2,2023-12-31,9.66,2653.38,3 horas 20 minutos
3,2023-01-01,12.97,3159.33,2 horas 7 minutos
3,2023-01-02,10.23,2459.43,2 horas 29 minutos
3,2023-01-03,14.81,3604.25,2 horas 1 minutos
3,2023-01-04,14.2,3391.72,4 horas 6 minutos
3,2023-01-05,11.21,2316.78,4 horas 42 minutos
3,2023-01-06,10.73,3050.61,2 horas 1 minutos
3,2023-01-07,11.71,3786.16,3 horas 24 minutos
3,2023-01-08,6.78,3762.44,1 horas 48 minutos
3,2023-01-09,11.6,3267.16,2 horas 3 minutos
3,2023-01-10,10.28,3390.18,3 horas 21 minutos
3,2023-01-11,8.61,3051.92,2 horas 58 minutos
3,2023-01-12,13.7,3605.64,4 horas 40 minutos
3,2023-01-13,8.15,2592.1,2 horas 43 minutos
3,2023-01-14,6.09,3694.84,4 horas 45 minutos
3,2023-01-15,6.29,3462.43,4 horas 59 minutos
3,2023-01-16,5.94,3156.82,4 horas 49 minutos
3,2023-01-17,9.25,2986.5,3 horas 38 minutos
3,2023-01-18,9.84,3180.02,4 horas 1 minutos
3,2023-01-19,14.94,2411.97,4 horas 21 minutos
3,2023-01-20,12.68,2951.53,1 horas 59 minutos
3,2023-01-21,12.09,2720.67,3 horas 34 minutos
3,2023-01-22,12.52,2526.31,3 horas 27 minutos
3,2023-01-23,8.21,2072.95,4 horas 29 minutos
3,2023-01-24,10.03,3790.87,4 horas 20 minutos
3,2023-01-25,14.4,3970.62,2 horas 18 minutos
3,2023-01-26,6.25,2055.1,3 horas 19 minutos
3,2023-01-27,5.68,2915.6,2 horas 12 minutos
3,2023-01-28,14.03,3358.71,1 horas 24 minutos
3,2023-01-29,14.32,2509.94,4 horas 2 minutos
3,2023-01-30,14.99,2331.99,4 horas 15 minutos
3,2023-01-31,5.17,3647.79,2 horas 46 minutos
3,2023-02-01,6.19,2594.66,3 horas 8 minutos
3,2023-02-02,14.1,3133.36,1 horas 47 minutos
3,2023-02-03,14.17,2884.84,2 horas 1 minutos
3,2023-02-04,14.85,2664.87,3 horas 31 minutos
3,2023-02-05,10.95,3644.81,3 horas 36 minutos
3,2023-02-06,14.51,2360.27,3 horas 40 minutos
3,2023-02-07,6.54,2118.16,1 horas 59 minutos
3,2023-02-08,5.13,2375.78,1 horas 47 minutos
3,2023-02-09,14.55,2716.74,3 horas 54 minutos
3,2023-02-10,10.11,2527.76,1 horas 47 minutos
3,2023-02-11,8.56,3852.58,3 horas 11 minutos
3,2023-02-12,13.51,2380.43,1 horas 36 minutos
3,2023-02-13,11.4,2811.98,3 horas 53 minutos
3,2023-02-14,9.1,2493.63,3 horas 36 minutos
3,2023-02-15,7.68,2229.88,1 horas 53 minutos
3,2023-02-16,8.03,2025.14,2 horas 15 minutos
3,2023-02-17,10.09,3925.7,2 horas 7 minutos
3,2023-02-18,7.68,2021.42,4 horas 55 minutos
3,2023-02-19,8.93,2500.68,4 horas 40 minutos
3,2023-02-20,12.93,2929.08,2 horas 14 minutos
3,2023-02-21,11.57,2483.01,3 horas 12 minutos
3,2023-02-22,12.48,2002.36,2 horas 41 minutos
3,2023-02-23,13.38,2577.7,1 horas 57 minutos
3,2023-02-24,13.18,2935.57,2 horas 49 minutos
3,2023-02-25,12.01,2829.57,2 horas 34 minutos
3,2023-02-26,13.4,2346.52,3 horas 1 minutos
3,2023-02-27,10.09,2416.44,1 horas 26 minutos
3,2023-02-28,10.06,3774.62,3 horas 37 minutos
3,2023-03-01,14.65,3034.38,1 horas 52 minutos
3,2023-03-02,14.16,2306.13,4 horas 23 minutos
3,2023-03-03,8.49,3596.13,4 horas 28 minutos
3,2023-03-04,8.03,3315.98,4 horas 15 minutos
3,2023-03-05,6.5,3082.6,3 horas 3 minutos
3,2023-03-06,11.46,3875.77,3 horas 29 minutos
3,2023-03-07,14.35,2673.6,4 horas 30 minutos
3,2023-03-08,13.9,2167.61,2 horas 57 minutos
3,2023-03-09,5.71,3661.63,3 horas 49 minutos
3,2023-03-10,9.5,3495.59,4 horas 19 minutos
3,2023-03-11,11.92,2414.55,1 horas 39 minutos
3,2023-03-12,10.06,2478.57,2 horas 57 minutos
3,2023-03-13,6.42,2189.98,4 horas 47 minutos
3,2023-03-14,5.62,2630.29,4 horas 57 minutos
3,2023-03-15,5.66,2532.41,3 horas 19 minutos
3,2023-03-16,9.45,2057.18,3 horas 36 minutos
3,2023-03-17,5.0,2815.72,4 horas 11 minutos
3,2023-03-18,7.92,2325.24,2 horas 20 minutos
3,2023-03-19,14.67,2293.79,4 horas 12 minutos
3,2023-03-20,7.51,3083.04,2 horas 34 minutos
3,2023-03-21,14.36,3448.36,4 horas 55 minutos
3,2023-03-22,11.78,2092.91,4 horas 1 minutos
3,2023-03-23,9.64,2604.57,3 horas 48 minutos
3,2023-03-24,11.0,2696.87,1 horas 36 minutos
3,2023-03-25,14.98,2282.13,4 horas 31 minutos
3,2023-03-26,8.98,3549.93,1 horas 37 minutos
3,2023-03-27,12.76,2174.78,4 horas 47 minutos
3,2023-03-28,7.45,3027.45,4 horas 29 minutos
3,2023-03-29,5.95,3975.49,4 horas 9 minutos
3,2023-03-30,10.51,3090.84,2 horas 36 minutos
3,2023-03-31,9.78,3646.61,4 horas 23 minutos
3,2023-04-01,14.26,2837.2,1 horas 47 minutos
3,2023-04-02,10.41,3403.1,4 horas 35 minutos
3,2023-04-03,5.33,3224.68,1 horas 13 minutos
3,2023-04-04,7.6,3992.81,4 horas 16 minutos
3,2023-04-05,14.92,2148.58,1 horas 58 minutos
3,2023-04-06,5.06,2716.26,1 horas 27 minutos
3,2023-04-07,9.24,2402.33,2 horas 36 minutos
3,2023-04-08,7.42,3571.93,3 horas 1 minutos
3,2023-04-09,13.45,3548.11,1 horas 14 minutos
3,2023-04-10,6.72,2630.9,3 horas 3 minutos
3,2023-04-11,8.1,2622.53,1 horas 29 minutos
3,2023-04-12,6.3,3957.88,4 horas 43 minutos
3,2023-04-13,6.19,3657.02,3 horas 3 minutos
3,2023-04-14,10.78,3809.13,2 horas 7 minutos
3,2023-04-15,8.41,2533.42,1 horas 16 minutos
3,2023-04-16,10.26,3170.93,3 horas 27 minutos
3,2023-04-17,12.04,3593.28,1 horas 36 minutos
3,2023-04-18,12.23,2632.43,2 horas 7 minutos
3,2023-04-19,14.07,2146.97,2 horas 47 minutos
3,2023-04-20,6.98,2323.05,1 horas 21 minutos
3,2023-04-21,10.92,3681.1,4 horas 38 minutos
3,2023-04-22,13.84,3949.06,4 horas 28 minutos
3,2023-04-23,6.28,3885.79,3 horas 12 minutos
3,2023-04-24,10.77,2636.2,1 horas 28 minutos
3,2023-04-25,7.04,3423.79,1 horas 42 minutos
3,2023-04-26,14.57,3758.73,3 horas 25 minutos
3,2023-04-27,9.78,2958.77,1 horas 38 minutos
3,2023-04-28,9.77,3783.04,2 horas 48 minutos
3,2023-04-29,7.93,2580.15,3 horas 23 minutos
3,2023-04-30,10.77,3342.29,1 horas 0 minutos
3,2023-05-01,7.86,3841.61,3 horas 15 minutos
3,2023-05-02,10.13,2131.23,3 horas 5 minutos
3,2023-05-03,13.59,2096.76,4 horas 9 minutos
3,2023-05-04,11.9,2333.87,3 horas 51 minutos
3,2023-05-05,8.05,2218.83,1 horas 16 minutos
3,2023-05-06,11.76,2406.04,4 horas 54 minutos
3,2023-05-07,13.56,2565.49,2 horas 55 minutos
3,2023-05-08,8.47,2042.44,1 horas 18 minutos
3,2023-05-09,14.78,2901.7,2 horas 36 minutos
3,2023-05-10,12.79,3122.33,4 horas 39 minutos
3,2023-05-11,9.01,3532.57,4 horas 15 minutos
3,2023-05-12,7.33,3384.02,4 horas 58 minutos
3,2023-05-13,11.32,2351.68,2 horas 32 minutos
3,2023-05-14,6.97,3531.69,3 horas 11 minutos
3,2023-05-15,12.19,3694.56,1 horas 35 minutos
3,2023-05-16,7.2,3745.35,3 horas 53 minutos
3,2023-05-17,10.7,2835.33,3 horas 57 minutos
3,2023-05-18,12.15,2029.01,1 horas 5 minutos
3,2023-05-19,12.43,3040.83,4 horas 38 minutos
3,2023-05-20,14.0,3123.92,1 horas 3 minutos
3,2023-05-21,14.45,3206.38,4 horas 56 minutos
3,2023-05-22,6.47,2102.27,3 horas 23 minutos
3,2023-05-23,13.82,3031.32,4 horas 27 minutos
3,2023-05-24,6.63,3758.09,1 horas 58 minutos
3,2023-05-25,12.95,2662.61,2 horas 39 minutos
3,2023-05-26,10.89,2384.78,2 horas 49 minutos
3,2023-05-27,6.64,2795.82,2 horas 23 minutos
3,2023-05-28,11.97,2730.94,4 horas 43 minutos
3,2023-05-29,7.61,2279.13,1 horas 23 minutos
3,2023-05-30,13.35,3228.25,1 horas 51 minutos
3,2023-05-31,13.06,3883.42,2 horas 4 minutos
3,2023-06-01,12.37,3982.13,4 horas 37 minutos
3,2023-06-02,13.6,2547.47,3 horas 47 minutos
3,2023-06-03,11.4,3942.05,1 horas 7 minutos
3,2023-06-04,10.98,3181.62,1 horas 15 minutos
3,2023-06-05,12.76,3988.5,1 horas 11 minutos
3,2023-06-06,6.42,2242.21,2 horas 1 minutos
3,2023-06-07,13.3,2594.53,4 horas 47 minutos
3,2023-06-08,14.19,3643.91,3 horas 4 minutos
3,2023-06-09,11.14,2644.61,2 horas 1 minutos
3,2023-06-10,5.89,3006.93,2 horas 6 minutos
3,2023-06-11,5.73,2963.53,1 horas 44 minutos
3,2023-06-12,9.03,3945.58,1 horas 0 minutos
3,2023-06-13,11.84,3320.01,3 horas 23 minutos
3,2023-06-14,11.65,3058.85,2 horas 37 minutos
3,2023-06-15,14.36,2691.5,2 horas 50 minutos
3,2023-06-16,8.75,2628.9,4 horas 45 minutos
3,2023-06-17,6.62,3058.3,2 horas 10 minutos
3,2023-06-18,6.81,3751.49,4 horas 49 minutos
3,2023-06-19,14.65,2804.59,1 horas 42 minutos
3,2023-06-20,6.9,3641.89,2 horas 53 minutos
3,2023-06-21,11.46,3856.98,3 horas 55 minutos
3,2023-06-22,5.78,2727.39,1 horas 12 minutos
3,2023-06-23,8.27,2611.81,2 horas 6 minutos
3,2023-06-24,11.55,2346.69,3 horas 17 minutos
3,2023-06-25,13.66,2246.68,4 horas 29 minutos
3,2023-06-26,11.9,2138.56,3 horas 9 minutos
3,2023-06-27,11.17,3059.56,3 horas 47 minutos
3,2023-06-28,7.84,3560.84,4 horas 9 minutos
3,2023-06-29,13.07,2750.2,1 horas 36 minutos
3,2023-06-30,9.53,3051.18,2 horas 22 minutos
3,2023-07-01,9.25,2348.76,2 horas 6 minutos
3,2023-07-02,12.07,2495.87,4 horas 3 minutos
3,2023-07-03,9.89,3528.37,4 horas 27 minutos
3,2023-07-04,7.18,3953.8,1 horas 33 minutos
3,2023-07-05,7.59,3693.88,3 horas 24 minutos
3,2023-07-06,13.36,2205.73,1 horas 0 minutos
3,2023-07-07,13.32,2473.77,4 horas 3 minutos
3,2023-07-08,14.65,3391.25,2 horas 3 minutos
3,2023-07-09,12.9,2674.33,3 horas 27 minutos
3,2023-07-10,14.02,3325.41,4 horas 49 minutos
3,2023-07-11,9.49,2411.96,4 horas 8 minutos
3,2023-07-12,5.64,3761.81,1 horas 3 minutos
3,2023-07-13,8.75,2742.19,2 horas 43 minutos
3,2023-07-14,14.82,3790.18,3 horas 48 minutos
3,2023-07-15,9.45,2006.93,2 horas 12 minutos
3,2023-07-16,13.74,3430.7,3 horas 58 minutos
3,2023-07-17,8.34,2088.85,4 horas 11 minutos
3,2023-07-18,10.43,2535.56,2 horas 40 minutos
3,2023-07-19,5.23,2146.84,2 horas 42 minutos
3,2023-07-20,8.34,3164.93,2 horas 47 minutos
3,2023-07-21,9.96,3359.82,2 horas 38 minutos
3,2023-07-22,11.53,3408.23,3 horas 4 minutos
3,2023-07-23,11.36,2378.02,2 horas 43 minutos
3,2023-07-24,6.93,2200.27,3 horas 53 minutos
3,2023-07-25,8.56,2556.87,3 horas 5 minutos
3,2023-07-26,14.38,2417.24,2 horas 5 minutos
3,2023-07-27,13.47,3238.1,2 horas 51 minutos
3,2023-07-28,5.84,2339.13,3 horas 17 minutos
3,2023-07-29,14.87,3023.04,4 horas 48 minutos
3,2023-07-30,7.82,2175.02,1 horas 41 minutos
3,2023-07-31,13.89,2550.89,3 horas 37 minutos
3,2023-08-01,8.91,3993.12,4 horas 16 minutos
3,2023-08-02,5.63,2436.52,4 horas 19 minutos
3,2023-08-03,9.72,3773.97,2 horas 59 minutos
3,2023-08-04,7.83,3958.68,3 horas 34 minutos
3,2023-08-05,12.99,2625.43,3 horas 42 minutos
3,2023-08-06,9.07,3412.7,2 horas 49 minutos
3,2023-08-07,9.23,3461.41,1 horas 23 minutos
3,2023-08-08,12.67,3517.55,1 horas 17 minutos
3,2023-08-09,5.85,3834.26,3 horas 27 minutos
3,2023-08-10,14.5,3348.78,4 horas 27 minutos
3,2023-08-11,10.55,3093.14,2 horas 38 minutos
3,2023-08-12,7.56,3605.14,2 horas 53 minutos
3,2023-08-13,8.47,3575.3,1 horas 47 minutos
3,2023-08-14,10.31,2552.16,3 horas 29 minutos
3,2023-08-15,8.18,3757.66,3 horas 56 minutos
3,2023-08-16,6.58,3014.94,3 horas 27 minutos
3,2023-08-17,10.09,3594.39,3 horas 2 minutos
3,2023-08-18,10.19,2964.62,3 horas 57 minutos
3,2023-08-19,13.49,2392.17,1 horas 7 minutos
3,2023-08-20,5.86,2106.57,2 horas 38 minutos
3,2023-08-21,5.23,2149.68,4 horas 22 minutos
